"31-10-2023";"31-10-2023";"AFREGNING TIL TOLD & SKAT";"-19.654,00";"610.988,54"
"26-10-2023";"26-10-2023";"Tank Kai Dige Bach Nota 392450";"-30,00";"630.642,54"
"20-10-2023";"20-10-2023";"Tank Kai Dige Bach Nota 389099";"-34,00";"630.672,54"
"17-10-2023";"17-10-2023";"Faktura 202308";"86.460,00";"630.706,54"
"17-10-2023";"17-10-2023";"Lidl Nota Z180215";"-69,80";"544.246,54"
"16-10-2023";"16-10-2023";"ATP - SAMLET BETALING Aftalenr. 905240531";"-554,00";"544.316,34"
"13-10-2023";"13-10-2023";"MobilePay køb MobilePay DAN CATERING V/JØRN PEDER";"-51,00";"544.870,34"
"11-10-2023";"11-10-2023";"Netto Dildhaven Nota C879612";"-74,75";"544.921,34"
"10-10-2023";"10-10-2023";"AFREGNING TIL TOLD & SKAT";"-19.654,00";"544.996,09"
"10-10-2023";"10-10-2023";""Elgiganten.dk, Koebenhavn S "";"-4.769,00";"564.650,09"
"09-10-2023";"09-10-2023";"Løn sep";"-31.996,97";"569.419,09"
"09-10-2023";"09-10-2023";"politiken.dk Nota CP-06793984";"-299,00";"601.416,06"
"04-10-2023";"04-10-2023";"Netto Dildhaven Nota C575776";"-85,70";"601.715,06"
"03-10-2023";"03-10-2023";"OVERFØRSEL";"-27,50";"601.800,76"
"03-10-2023";"03-10-2023";""FRANTECH/B* FRANTECH 8, HTTPSMY.FRA, USD 15,00 Kurs 717,33 "";"-107,60";"601.828,26"
"02-10-2023";"02-10-2023";"FIBIA P/S Aftalenr. 918707218";"-996,75";"601.935,86"
"02-10-2023";"02-10-2023";"MobilePay køb MobilePay Amnesty International Dan";"-145,00";"602.932,61"
"29-09-2023";"29-09-2023";"Gebyr";"-851,50";"603.077,61"
"29-09-2023";"29-09-2023";"ComputerSalg A/S Nota 41B4246921F";"-148,00";"603.929,11"
"28-09-2023";"28-09-2023";"yousee.dk Nota C887153";"-729,85";"604.077,11"
"25-09-2023";"25-09-2023";"REMA 1000, 863 Bal Nota C740168";"-100,40";"604.806,96"
"20-09-2023";"20-09-2023";"Netto Dildhaven Nota C665180";"-91,95";"604.907,36"
"18-09-2023";"18-09-2023";"DEN HELT RIGTIGE B Nota 155391";"-20,00";"604.999,31"
"15-09-2023";"15-09-2023";"Faktura 202307";"26.200,00";"605.019,31"
"12-09-2023";"12-09-2023";"REMA 1000 Greve Nota C576834";"-72,35";"578.819,31"
"11-09-2023";"11-09-2023";"AFREGNING TIL TOLD & SKAT";"-39.299,00";"578.891,66"
"07-09-2023";"07-09-2023";"politiken.dk Nota CP-06613113";"-299,00";"618.190,66"
"06-09-2023";"06-09-2023";"Advis 12230906025557";"2.000,00";"618.489,66"
"06-09-2023";"06-09-2023";"løn jul-aug";"-63.007,03";"616.489,66"
"05-09-2023";"05-09-2023";"REMA 1000 Greve Nota C088429";"-79,00";"679.496,69"
"05-09-2023";"05-09-2023";"OVERFØRSEL";"-27,50";"679.575,69"
"05-09-2023";"05-09-2023";""FRANTECH/B* FRANTECH 8, HTTPSMY.FRA, USD 15,00 Kurs 698,26 "";"-104,74";"679.603,19"
"04-09-2023";"04-09-2023";"MobilePay køb MobilePay Amnesty International Dan";"-145,00";"679.707,93"
"04-09-2023";"04-09-2023";"Pengeautomat 2279 Trans.nr.      4700";"-2.000,00";"679.852,93"
"01-09-2023";"01-09-2023";"ComputerSalg A/S Nota 5A64DB1BC91";"-275,00";"681.852,93"
"01-09-2023";"01-09-2023";"Moms Q1-Q2 2023";"-58.301,00";"682.127,93"
"30-08-2023";"30-08-2023";"Coop 365 Dildhaven Nota 974774";"-63,75";"740.428,93"
"23-08-2023";"23-08-2023";"Netto Dildhaven Nota C785119";"-64,90";"740.492,68"
"18-08-2023";"18-08-2023";"REMA 1000 Ballerup Nota C099470";"-104,90";"740.557,58"
"16-08-2023";"16-08-2023";"REMA 1000 Greve Nota C810242";"-63,85";"740.662,48"
"16-08-2023";"16-08-2023";"Netto Dildhaven Nota C222713";"-53,90";"740.726,33"
"15-08-2023";"15-08-2023";"OVERFØRSEL";"-27,50";"740.780,23"
"15-08-2023";"15-08-2023";"Faktura 202306";"44.540,00";"740.807,73"
"11-08-2023";"11-08-2023";"Espresso House7158 Nota C621243";"-84,00";"696.267,73"
"09-08-2023";"09-08-2023";"Coop 365 Dildhaven Nota 659004";"-43,95";"696.351,73"
"07-08-2023";"07-08-2023";"ATP LIVSLANG PENSION Aftalenr. 903811345";"-852,03";"696.395,68"
"07-08-2023";"07-08-2023";"politiken.dk Nota CP-06424044";"-299,00";"697.247,71"
"03-08-2023";"03-08-2023";"Netto Dildhaven Nota C711374";"-100,95";"697.546,71"
"03-08-2023";"03-08-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 688,06 "";"-103,21";"697.647,66"
"02-08-2023";"02-08-2023";"REMA 1000, 863 Bal Nota C310706";"-61,90";"697.750,87"
"01-08-2023";"01-08-2023";"fcomputer.dk Nota 744289";"-2.899,00";"697.812,77"
"01-08-2023";"01-08-2023";"ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-1.410,58";"700.711,77"
"18-07-2023";"18-07-2023";"202305";"36.400,00";"702.122,35"
"14-07-2023";"14-07-2023";"YOUSEE A/S";"-837,47";"665.722,35"
"14-07-2023";"14-07-2023";"ATP - SAMLET BETALING Aftalenr. 905240531";"-554,00";"666.559,82"
"07-07-2023";"07-07-2023";"politiken.dk Nota CP-06252517";"-299,00";"667.113,82"
"06-07-2023";"06-07-2023";"ONE.COM A/S Nota 185934241";"-19,00";"667.412,82"
"06-07-2023";"06-07-2023";"SKATTEKONTOEN";"-31.806,00";"667.431,82"
"04-07-2023";"04-07-2023";"REMA 1000, 863 Bal Nota C852090";"-65,85";"699.237,82"
"04-07-2023";"04-07-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 697,66 "";"-104,65";"699.303,67"
"03-07-2023";"03-07-2023";"FIBIA P/S Aftalenr. 918707218";"-996,75";"699.408,32"
"30-06-2023";"30-06-2023";"Gebyr";"-851,00";"700.405,07"
"30-06-2023";"30-06-2023";"OVERFØRSEL";"-27,50";"701.256,07"
"23-06-2023";"23-06-2023";"Revisor";"-12.500,00";"701.283,57"
"23-06-2023";"23-06-2023";"Udbytte 2022";"-85.994,00";"713.783,57"
"23-06-2023";"23-06-2023";""Elgiganten.dk, Koebenhavn S "";"1.333,00";"799.777,57"
"21-06-2023";"21-06-2023";"Straksoverførsel pr 21-06-2023 til 5064 0001089433";"-25.750,00";"798.444,57"
"20-06-2023";"20-06-2023";"REMA 1000 Søborg Nota C490366";"-91,65";"824.194,57"
"19-06-2023";"19-06-2023";"LIDL Nota Z027366";"-80,86";"824.286,22"
"16-06-2023";"16-06-2023";""Elgiganten.dk, Koebenhavn S "";"-1.333,00";"824.367,08"
"15-06-2023";"15-06-2023";"202304";"74.100,00";"825.700,08"
"13-06-2023";"13-06-2023";"OVERFØRSEL";"-27,50";"751.600,08"
"13-06-2023";"13-06-2023";"REMA 1000 Søborg Nota C895057";"-77,85";"751.627,58"
"12-06-2023";"12-06-2023";"AFREGNING TIL TOLD & SKAT";"-19.654,00";"751.705,43"
"08-06-2023";"08-06-2023";"proshop.dk Nota 54473532";"-207,00";"771.359,43"
"07-06-2023";"07-06-2023";"ALDI Øst 083 Nota 417278";"-18,00";"771.566,43"
"07-06-2023";"07-06-2023";""1PASSWORD* TRIAL OVER, TORONTO, USD 74,81 Kurs 709,00 "";"-530,41";"771.584,43"
"07-06-2023";"07-06-2023";"politiken.dk Nota CP-06046419";"-299,00";"772.114,84"
"06-06-2023";"06-06-2023";"Coop 365 Dildhaven Nota 969789";"-49,50";"772.413,84"
"06-06-2023";"06-06-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 710,80 "";"-106,62";"772.463,34"
"02-06-2023";"02-06-2023";"løn maj";"-31.747,06";"772.569,96"
"02-06-2023";"02-06-2023";"løn maj";"31.747,06";"804.317,02"
"02-06-2023";"02-06-2023";"løn maj";"-31.747,06";"772.569,96"
"02-06-2023";"02-06-2023";"Telmore A/S Nota C301871";"-398,00";"804.317,02"
"01-06-2023";"01-06-2023";"PUNKTUM DK A/S Aftalenr. 937477522";"-70,00";"804.715,02"
"22-05-2023";"22-05-2023";"ONE.COM A/S Nota 184008311";"-588,00";"804.785,02"
"17-05-2023";"17-05-2023";"Netto Dildhaven Nota C698357";"-112,95";"805.373,02"
"16-05-2023";"16-05-2023";"Elgiganten 3029 Nota Z239938";"-2.298,00";"805.485,97"
"16-05-2023";"16-05-2023";"202303";"68.900,00";"807.783,97"
"10-05-2023";"10-05-2023";"AFREGNING TIL TOLD & SKAT";"-19.654,00";"738.883,97"
"09-05-2023";"09-05-2023";"REMA 1000, 863 Bal Nota C415944";"-164,75";"758.537,97"
"08-05-2023";"08-05-2023";"ATP LIVSLANG PENSION Aftalenr. 903811345";"-852,03";"758.702,72"
"08-05-2023";"08-05-2023";"politiken.dk Nota CP-05893696";"-299,00";"759.554,75"
"04-05-2023";"04-05-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 690,06 "";"-103,51";"759.853,75"
"03-05-2023";"03-05-2023";"løn apr";"-32.340,13";"759.957,26"
"02-05-2023";"02-05-2023";"OVERFØRSEL";"-27,50";"792.297,39"
"02-05-2023";"02-05-2023";"EUR 17,36 Kurs 753,05 Nota nr. 06861 www.gogetssl.com, Riga";"-130,73";"792.324,89"
"02-05-2023";"02-05-2023";"Telmore A/S Nota C266081";"-398,00";"792.455,62"
"02-05-2023";"02-05-2023";"REMA 1000 Greve Nota C524746";"-85,35";"792.853,62"
"01-05-2023";"01-05-2023";"ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-1.090,86";"792.938,97"
"26-04-2023";"26-04-2023";"REMA 1000 Greve Nota C679738";"-51,90";"794.029,83"
"20-04-2023";"20-04-2023";"REMA 1000 Greve Nota C238188";"-96,95";"794.081,73"
"17-04-2023";"17-04-2023";"202302";"78.000,00";"794.178,68"
"14-04-2023";"14-04-2023";"REMA 1000 Greve Nota C790429";"-85,90";"716.178,68"
"14-04-2023";"14-04-2023";"ATP - SAMLET BETALING Aftalenr. 905240531";"-585,75";"716.264,58"
"12-04-2023";"12-04-2023";"REMA 1000 Greve Nota C337975";"-79,80";"716.850,33"
"12-04-2023";"12-04-2023";""GITKRAKEN SOFTWARE, HTTPSWWW.GITK, USD 59,40 Kurs 694,74 "";"-412,68";"716.930,13"
"11-04-2023";"11-04-2023";"AFREGNING TIL TOLD & SKAT";"-39.357,00";"717.342,81"
"11-04-2023";"11-04-2023";"politiken.dk Nota CP-05744637";"-299,00";"756.699,81"
"04-04-2023";"04-04-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 698,00 "";"-104,70";"756.998,81"
"03-04-2023";"03-04-2023";"Løn Jan";"-33.496,43";"757.103,51"
"03-04-2023";"03-04-2023";"Løn feb-mar";"-64.444,76";"790.599,94"
"03-04-2023";"03-04-2023";"FIBIA P/S Aftalenr. 918707218";"-996,75";"855.044,70"
"03-04-2023";"03-04-2023";"Telmore A/S Nota C545460";"-398,00";"856.041,45"
"31-03-2023";"31-03-2023";"Gebyr";"-850,50";"856.439,45"
"31-03-2023";"31-03-2023";"OVERFØRSEL";"-27,50";"857.289,95"
"30-03-2023";"30-03-2023";"LIDL Nota 286673";"-69,90";"857.317,45"
"29-03-2023";"29-03-2023";"REMA 1000 Greve Nota C866215";"-108,85";"857.387,35"
"21-03-2023";"21-03-2023";"Netto Dildhaven Nota C866692";"-42,95";"857.496,20"
"20-03-2023";"20-03-2023";"EUR 37,50 Kurs 752,16 Nota nr. 36494 DRI*ID.MYCOMMERCE.COM, NRW";"-282,06";"857.539,15"
"20-03-2023";"20-03-2023";"202301";"93.600,00";"857.821,21"
"15-03-2023";"15-03-2023";"REMA 1000, 863 Bal Nota C861949";"-110,85";"764.221,21"
"15-03-2023";"15-03-2023";"Bageriet Hjortevæn Nota 529259";"-49,00";"764.332,06"
"14-03-2023";"14-03-2023";"GRANNY'S HOUSE Nota 880274";"-71,00";"764.381,06"
"14-03-2023";"14-03-2023";"OVERFØRSEL";"-27,50";"764.452,06"
"14-03-2023";"14-03-2023";""Elgiganten.dk, Koebenhavn S "";"-849,00";"764.479,56"
"13-03-2023";"13-03-2023";"LIDL Nota 476343";"-65,35";"765.328,56"
"09-03-2023";"09-03-2023";"MobilePay køb MobilePay DAN CATERING V/JØRN PEDER";"-34,00";"765.393,91"
"07-03-2023";"07-03-2023";"LIDL Nota 262701";"-87,90";"765.427,91"
"07-03-2023";"07-03-2023";"politiken.dk Nota CP-05585928";"-299,00";"765.515,81"
"06-03-2023";"06-03-2023";"Netto Trylleskoven Nota C593658";"-88,90";"765.814,81"
"03-03-2023";"03-03-2023";"EUR 390,00 Kurs 752,18 Nota nr. 69234 REDGATE EUR, RED GATE SOFT";"-2.933,53";"765.903,71"
"03-03-2023";"03-03-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 714,66 "";"-107,20";"768.837,24"
"02-03-2023";"02-03-2023";"Telmore A/S Nota C179883";"-398,00";"768.944,44"
"01-03-2023";"01-03-2023";"proshop.dk Nota 53725712";"-1.299,00";"769.342,44"
"28-02-2023";"28-02-2023";"SKATTEKONTOEN";"-72.564,00";"770.641,44"
"23-02-2023";"23-02-2023";"Gebyr";"-250,00";"843.205,44"
"15-02-2023";"15-02-2023";"202212";"50.955,00";"843.455,44"
"13-02-2023";"13-02-2023";"Medecins Sans Fron Nota C525219";"-3.000,00";"792.500,44"
"10-02-2023";"10-02-2023";"AFREGNING TIL TOLD & SKAT";"-19.654,00";"795.500,44"
"10-02-2023";"10-02-2023";"Coop 365 Dildhaven Nota 481241";"-32,00";"815.154,44"
"07-02-2023";"07-02-2023";"OVERFØRSEL";"-27,50";"815.186,44"
"07-02-2023";"07-02-2023";"ATP LIVSLANG PENSION Aftalenr. 903811345";"-852,03";"815.213,94"
"07-02-2023";"07-02-2023";"politiken.dk Nota CP-05437464";"-299,00";"816.065,97"
"03-02-2023";"03-02-2023";""FRANTECH/B* FRANTECH 7, HTTPSMY.FRA, USD 15,00 Kurs 695,86 "";"-104,38";"816.364,97"
"02-02-2023";"02-02-2023";"Telmore A/S Nota C502515";"-398,00";"816.469,35"
"01-02-2023";"01-02-2023";"ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-3.761,66";"816.867,35"
"31-01-2023";"31-01-2023";"Coop 365 Dildhaven Nota 471903";"-86,00";"820.629,01"
"26-01-2023";"26-01-2023";"REMA 1000 Ballerup Nota 344004";"-143,95";"820.715,01"
"20-01-2023";"20-01-2023";"LIDL Nota 465468";"-95,85";"820.858,96"
"20-01-2023";"20-01-2023";"ATP - SAMLET BETALING Aftalenr. 905240531";"-293,09";"820.954,81"
"18-01-2023";"18-01-2023";"LIDL Nota 465169";"-62,90";"821.247,90"
"17-01-2023";"17-01-2023";"AFREGNING TIL TOLD & SKAT";"-19.820,00";"821.310,80"
"17-01-2023";"17-01-2023";"Fakt 202211";"80.580,00";"841.130,80"
"13-01-2023";"13-01-2023";"DEN HELT RIGTIGE B Nota 504600";"-90,00";"760.550,80"
"12-01-2023";"12-01-2023";"Tank Kai Dige Bach Nota 218974";"-28,00";"760.640,80"
"11-01-2023";"11-01-2023";"www.av-cables.dk Nota 4661424";"-213,00";"760.668,80"
"10-01-2023";"10-01-2023";"OVERFØRSEL";"-27,50";"760.881,80"
"10-01-2023";"10-01-2023";"POWER.DK Nota C370820";"-6.499,00";"760.909,30"
"09-01-2023";"09-01-2023";"Netto Dildhaven Nota 973714";"-47,90";"767.408,30"
"09-01-2023";"09-01-2023";"politiken.dk Nota CP-05284534";"-299,00";"767.456,20"
"05-01-2023";"05-01-2023";"Netto Dildhaven Nota 970069";"-73,95";"767.755,20"
"05-01-2023";"05-01-2023";"Løn dec";"-31.569,03";"767.829,15"
"03-01-2023";"03-01-2023";""FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 709,53 "";"-106,43";"799.398,18"
"02-01-2023";"02-01-2023";"Netto Dildhaven Nota 156912";"-56,95";"799.504,61"
"02-01-2023";"02-01-2023";"FIBIA P/S Aftalenr. 918707218";"-1.015,75";"799.561,56"
"02-01-2023";"02-01-2023";"Telmore A/S Nota C521549";"-368,00";"800.577,31"
