"11-10-2022";"11-10-2022";"kontaktløs Dankort Bageriet Hjortevæn Nota 484039";"-36,00";"762.963,75"
"10-10-2022";"10-10-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 166846";"-16,00";"762.999,75"
"10-10-2022";"10-10-2022";"AFREGNING TIL TOLD & SKAT";"-19.820,00";"763.015,75"
"07-10-2022";"07-10-2022";"kontaktløs Dankort LIDL Nota 568434";"-102,85";"782.835,75"
"07-10-2022";"07-10-2022";"Dankort-køb politiken.dk Nota CP-04838425";"-299,00";"782.938,60"
"04-10-2022";"04-10-2022";"FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 775,46 Notanr 57132";"-116,32";"783.237,60"
"03-10-2022";"03-10-2022";"Dankort-køb TELMORE A/S Nota 670110221W6";"-368,00";"783.353,92"
"03-10-2022";"03-10-2022";"Betalingsservice FIBIA P/S Aftalenr. 918707218";"-966,75";"783.721,92"
"30-09-2022";"30-09-2022";"Rente af indestående";"-753,98";"784.688,67"
"30-09-2022";"30-09-2022";"Gebyr";"-850,50";"785.442,65"
"30-09-2022";"30-09-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-51,00";"786.293,15"
"27-09-2022";"27-09-2022";"kontaktløs Dankort Netto Dildhaven Nota 879517";"-72,75";"786.344,15"
"20-09-2022";"20-09-2022";"Advis 122209200140504/202207";"28.440,00";"786.416,90"
"19-09-2022";"19-09-2022";"kontaktløs Dankort Netto Dildhaven Nota 870928";"-113,95";"757.976,90"
"13-09-2022";"13-09-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 343831";"-50,90";"758.090,85"
"12-09-2022";"12-09-2022";"AFREGNING TIL TOLD & SKAT";"-19.820,00";"758.141,75"
"09-09-2022";"09-09-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 148478";"-22,00";"777.961,75"
"07-09-2022";"07-09-2022";"kontaktløs Dankort FARUMHUS KONDITORI Nota 476993";"-97,00";"777.983,75"
"07-09-2022";"07-09-2022";"Dankort-køb politiken.dk Nota CP-04691887";"-299,00";"778.080,75"
"06-09-2022";"06-09-2022";"OVERFØRSEL";"-27,50";"778.379,75"
"05-09-2022";"05-09-2022";"kontaktløs Dankort REMA 1000 Farum Nota 032657";"-82,00";"778.407,25"
"05-09-2022";"05-09-2022";"FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 761,73 Notanr 45267";"-114,26";"778.489,25"
"05-09-2022";"05-09-2022";"Dankort-køb SKAT - Skattekonto Nota C169971";"-83.549,00";"778.603,51"
"05-09-2022";"05-09-2022";"Dankort-køb TELMORE A/S Nota 670109221TH";"-368,00";"862.152,51"
"23-08-2022";"23-08-2022";"kontaktløs Dankort Netto Dildhaven Nota 844250";"-88,90";"862.520,51"
"19-08-2022";"19-08-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 318341";"-37,55";"862.609,41"
"17-08-2022";"17-08-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-51,00";"862.646,96"
"16-08-2022";"16-08-2022";"OVERFØRSEL";"-27,50";"862.697,96"
"16-08-2022";"16-08-2022";"Advis 122208160136264/fnr 202206";"65.175,00";"862.725,46"
"15-08-2022";"15-08-2022";"Dankort-køb Medecins Sans Fron Nota C764045";"-2.500,00";"797.550,46"
"12-08-2022";"12-08-2022";"kontaktløs Dankort FARUMHUS KONDITORI Nota 281656";"-192,00";"800.050,46"
"11-08-2022";"11-08-2022";"Elgiganten.dk, Koebenhavn S Notanr 41585";"-999,00";"800.242,46"
"09-08-2022";"09-08-2022";"kontaktløs Dankort Netto Dildhaven Nota C016395";"-130,80";"801.241,46"
"08-08-2022";"08-08-2022";"Betalingsservice ATP LIVSLANG PENSION Aftalenr. 903811345";"-852,03";"801.372,26"
"08-08-2022";"08-08-2022";"Dankort-køb politiken.dk Nota CP-04553636";"-299,00";"802.224,29"
"05-08-2022";"05-08-2022";"kontaktløs Dankort LIDL Nota 503764";"-86,90";"802.523,29"
"04-08-2022";"04-08-2022";"Dankort-køb TELMORE A/S Nota 670108221SY";"-368,00";"802.610,19"
"03-08-2022";"03-08-2022";"Dankort-køb SCLEROSEFORENINGEN Nota 420782209";"-240,00";"802.978,19"
"03-08-2022";"03-08-2022";"kontaktløs Dankort LIDL Nota 040936";"-86,85";"803.218,19"
"03-08-2022";"03-08-2022";"FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 741,00 Notanr 97028";"-111,15";"803.305,04"
"01-08-2022";"01-08-2022";"Betalingsservice ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-3.670,47";"803.416,19"
"25-07-2022";"25-07-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 911864";"-51,40";"807.086,66"
"18-07-2022";"18-07-2022";"Advis 122207160137189/Fnr: 202205";"79.395,00";"807.138,06"
"14-07-2022";"14-07-2022";"Betalingsservice ATP - SAMLET BETALING Aftalenr. 905240531";"-582,38";"727.743,06"
"11-07-2022";"11-07-2022";"AFREGNING TIL TOLD & SKAT";"-59.463,00";"728.325,44"
"11-07-2022";"11-07-2022";"AFREGNING TIL TOLD & SKAT";"-19.820,00";"787.788,44"
"11-07-2022";"11-07-2022";"kontaktløs Dankort LIDL Nota 480107";"-102,75";"807.608,44"
"07-07-2022";"07-07-2022";"Dankort-køb politiken.dk Nota CP-04419714";"-299,00";"807.711,19"
"04-07-2022";"04-07-2022";"kontaktløs Dankort LIDL Nota 010983";"-84,90";"808.010,19"
"04-07-2022";"04-07-2022";"kontaktløs Dankort LIDL Nota 010984";"-13,50";"808.095,09"
"04-07-2022";"04-07-2022";"udbytteskat";"-30.888,00";"808.108,59"
"04-07-2022";"04-07-2022";"HJERTEFORENINGEN, KOBENHAVN K Notanr 05751";"-1.000,00";"838.996,59"
"04-07-2022";"04-07-2022";"FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 728,40 Notanr 72428";"-109,26";"839.996,59"
"04-07-2022";"04-07-2022";"Dankort-køb TELMORE A/S Nota 670107221SE";"-368,00";"840.105,85"
"01-07-2022";"01-07-2022";"OVERFØRSEL";"-55,00";"840.473,85"
"01-07-2022";"01-07-2022";"Betalingsservice FIBIA P/S Aftalenr. 918707218";"-966,75";"840.528,85"
"30-06-2022";"30-06-2022";"Rente af indestående";"-1.703,68";"841.495,60"
"30-06-2022";"30-06-2022";"Gebyr";"-850,50";"843.199,28"
"29-06-2022";"29-06-2022";"løn apr-jun";"-135.155,29";"844.049,78"
"29-06-2022";"29-06-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-34,00";"979.205,07"
"29-06-2022";"29-06-2022";"udbytte 2021";"-83.512,00";"979.239,07"
"29-06-2022";"29-06-2022";"løn marts";"-34.546,54";"1.062.751,07"
"29-06-2022";"29-06-2022";"revisor";"-12.500,00";"1.097.297,61"
"29-06-2022";"29-06-2022";"kontaktløs Dankort Ello Food ApS Nota C229086";"-151,00";"1.109.797,61"
"28-06-2022";"28-06-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-51,00";"1.109.948,61"
"28-06-2022";"28-06-2022";"Visa/Dankort MICROSOFT MPN PC, 8006427676, Nota nr. 28181";"-2.800,00";"1.109.999,61"
"23-06-2022";"23-06-2022";"kontaktløs Dankort Netto Egebjerg Nota 479459";"-47,95";"1.112.799,61"
"23-06-2022";"23-06-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 571733";"-14,00";"1.112.847,56"
"22-06-2022";"22-06-2022";"kontaktløs Dankort OK Plus Solrød Str Nota 289673";"-20,00";"1.112.861,56"
"22-06-2022";"22-06-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-51,00";"1.112.881,56"
"17-06-2022";"17-06-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 571347";"-12,00";"1.112.932,56"
"16-06-2022";"16-06-2022";"kontaktløs Dankort Lidl Nota 082988";"-80,90";"1.112.944,56"
"15-06-2022";"15-06-2022";"Advis 122206150139279/fnr 202204";"88.875,00";"1.113.025,46"
"14-06-2022";"14-06-2022";"OVERFØRSEL";"-27,50";"1.024.150,46"
"14-06-2022";"14-06-2022";"kontaktløs Dankort REMA 1000 Ballerup Nota 092655";"-98,60";"1.024.177,96"
"13-06-2022";"13-06-2022";"kontaktløs Dankort LIDL Nota 988049";"-87,00";"1.024.276,56"
"09-06-2022";"09-06-2022";"kontaktløs Dankort LIDL Nota 418939";"-42,95";"1.024.363,56"
"07-06-2022";"07-06-2022";"kontaktløs Dankort Netto Trylleskoven Nota 116945";"-84,20";"1.024.406,51"
"07-06-2022";"07-06-2022";"Dankort-køb politiken.dk Nota CP-04286949";"-299,00";"1.024.490,71"
"07-06-2022";"07-06-2022";"Dankort-køb TELMORE A/S Nota 670106221RV";"-368,00";"1.024.789,71"
"03-06-2022";"03-06-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-68,00";"1.025.157,71"
"03-06-2022";"03-06-2022";"FRANTECH/B* FRANTECH 6, HTTPSMY.FRA, USD 15,00 Kurs 710,60 Notanr 42285";"-106,59";"1.025.225,71"
"02-06-2022";"02-06-2022";"Advis 122206020148237/Fakt. 202203";"85.320,00";"1.025.332,30"
"01-06-2022";"01-06-2022";"Betalingsservice DK HOSTMASTER A/S Aftalenr. 937477522";"-68,75";"940.012,30"
"30-05-2022";"30-05-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 305578";"-60,50";"940.081,05"
"30-05-2022";"30-05-2022";"kontaktløs Dankort Netto Trylleskoven Nota 498853";"-42,00";"940.141,55"
"30-05-2022";"30-05-2022";"kontaktløs Dankort LIDL Nota 971964";"-44,90";"940.183,55"
"25-05-2022";"25-05-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 086774";"-33,00";"940.228,45"
"20-05-2022";"20-05-2022";"Dankort-køb ONE.COM A/S Nota 167600071";"-588,00";"940.261,45"
"18-05-2022";"18-05-2022";"kontaktløs Dankort LIDL Nota 963490";"-42,15";"940.849,45"
"17-05-2022";"17-05-2022";"OVERFØRSEL";"-27,50";"940.891,60"
"17-05-2022";"17-05-2022";"kontaktløs Dankort LIDL Nota 425128";"-73,85";"940.919,10"
"12-05-2022";"12-05-2022";"kontaktløs Dankort 7-Eleven B477 Nota Z746180";"-25,00";"940.992,95"
"10-05-2022";"10-05-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 839652";"-24,00";"941.017,95"
"09-05-2022";"09-05-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-64,00";"941.041,95"
"09-05-2022";"09-05-2022";"Betalingsservice ATP LIVSLANG PENSION Aftalenr. 903811345";"-851,97";"941.105,95"
"09-05-2022";"09-05-2022";"Dankort-køb politiken.dk Nota CP-04156102";"-299,00";"941.957,92"
"06-05-2022";"06-05-2022";"kontaktløs Dankort LIDL Nota 952045";"-103,95";"942.256,92"
"05-05-2022";"05-05-2022";"kontaktløs Dankort Elgiganten 3009 Nota Z225960";"5.499,00";"942.360,87"
"03-05-2022";"03-05-2022";"Dankort-køb TELMORE A/S Nota 670105221RC";"-368,00";"936.861,87"
"03-05-2022";"03-05-2022";"Visa/Dankort Elgiganten.dk, Koebenhavn S, Nota nr. 98585";"-5.499,00";"937.229,87"
"03-05-2022";"03-05-2022";"Visa/Dankort USD 15,00 Kurs 720,06 Nota nr. 98130 FRANTECH/B* FRANTECH 5, HTTPSMY.FRA";"-108,01";"942.728,87"
"02-05-2022";"02-05-2022";"Betalingsservice ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-4.786,39";"942.836,88"
"29-04-2022";"29-04-2022";"Visa/Dankort EUR 17,96 Kurs 751,55 Nota nr. 60231 www.gogetssl.com, Riga";"-134,98";"947.623,27"
"27-04-2022";"27-04-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 826940";"-103,65";"947.758,25"
"25-04-2022";"25-04-2022";"kontaktløs Dankort Restaurant NOVA Nota 055803";"-469,00";"947.861,90"
"20-04-2022";"20-04-2022";"Advis 122204200217382/Fakt. 202202";"68.730,00";"948.330,90"
"19-04-2022";"19-04-2022";"kontaktløs Dankort Netto Dildhaven Nota 568518";"-168,75";"879.600,90"
"19-04-2022";"19-04-2022";"Betalingsservice ATP - SAMLET BETALING Aftalenr. 905240531";"-625,25";"879.769,65"
"12-04-2022";"12-04-2022";"kontaktløs Dankort IKEA 094 IF Nota Z21010805425";"-16,00";"880.394,90"
"11-04-2022";"11-04-2022";"AFREGNING TIL TOLD & SKAT";"-19.820,00";"880.410,90"
"11-04-2022";"11-04-2022";"løn Jan-feb";"-65.631,87";"900.230,90"
"08-04-2022";"08-04-2022";"Dankort-køb DK Hostmaster A/S Nota P1177795";"-60,00";"965.862,77"
"07-04-2022";"07-04-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 807105";"-34,95";"965.922,77"
"07-04-2022";"07-04-2022";"Visa/Dankort USD 59,40 Kurs 692,62 Nota nr. 61486 GITKRAKEN SOFTWARE, HTTPSWWW.GITK";"-411,42";"965.957,72"
"07-04-2022";"07-04-2022";"Dankort-køb politiken.dk Nota CP-04024213";"-299,00";"966.369,14"
"05-04-2022";"05-04-2022";"OVERFØRSEL";"-27,50";"966.668,14"
"05-04-2022";"05-04-2022";"kontaktløs Dankort LIDL Nota 924031";"-70,90";"966.695,64"
"04-04-2022";"04-04-2022";"Visa/Dankort USD 15,00 Kurs 684,66 Nota nr. 28867 FRANTECH/B* FRANTECH 5, HTTPSMY.FRA";"-102,70";"966.766,54"
"04-04-2022";"04-04-2022";"Dankort-køb TELMORE A/S Nota 670104221QS";"-368,00";"966.869,24"
"01-04-2022";"01-04-2022";"Betalingsservice FIBIA P/S Aftalenr. 918707218";"-966,75";"967.237,24"
"31-03-2022";"31-03-2022";"Rente af indestående";"-1.727,82";"968.203,99"
"31-03-2022";"31-03-2022";"Gebyr";"-851,00";"969.931,81"
"29-03-2022";"29-03-2022";"kontaktløs Dankort LIDL Nota 916574";"-87,30";"970.782,81"
"24-03-2022";"24-03-2022";"kontaktløs Dankort LIDL Nota 911663";"-63,95";"970.870,11"
"21-03-2022";"21-03-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 791531";"-57,90";"970.934,06"
"18-03-2022";"18-03-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-48,00";"970.991,96"
"18-03-2022";"18-03-2022";"fktnr 202201";"57.375,00";"971.039,96"
"16-03-2022";"16-03-2022";"kontaktløs Dankort LIDL Nota 904200";"-49,40";"913.664,96"
"15-03-2022";"15-03-2022";"kontaktløs Dankort LIDL Nota 903330";"-101,90";"913.714,36"
"11-03-2022";"11-03-2022";"kontaktløs Dankort Coop 365 Dildhaven Nota 782585";"-20,00";"913.816,26"
"10-03-2022";"10-03-2022";"AFREGNING TIL TOLD & SKAT";"-39.686,00";"913.836,26"
"08-03-2022";"08-03-2022";"OVERFØRSEL";"-27,50";"953.522,26"
"07-03-2022";"07-03-2022";"kontaktløs Dankort LIDL Nota 896436";"-99,80";"953.549,76"
"07-03-2022";"07-03-2022";"Dankort-køb politiken.dk Nota CP-03888498";"-299,00";"953.649,56"
"04-03-2022";"04-03-2022";"Dankort-køb TELMORE A/S Nota 670103221PW";"-368,00";"953.948,56"
"04-03-2022";"04-03-2022";"Moms Q3-Q4 2021";"-65.000,00";"954.316,56"
"03-03-2022";"03-03-2022";"Visa/Dankort USD 15,00 Kurs 680,80 Nota nr. 48876 FRANTECH* FRANTECH 574, HTTPSMY.FRA";"-102,12";"1.019.316,56"
"01-03-2022";"01-03-2022";"Dankort Netto Dildhaven Nota 082757";"-41,95";"1.019.418,68"
"28-02-2022";"28-02-2022";"kontaktløs Dankort Tank Kai Dige Bach Nota 036801";"-25,00";"1.019.460,63"
"25-02-2022";"25-02-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-96,00";"1.019.485,63"
"23-02-2022";"23-02-2022";"Gebyr";"-200,00";"1.019.581,63"
"15-02-2022";"15-02-2022";"OVERFØRSEL";"-27,50";"1.019.781,63"
"15-02-2022";"15-02-2022";"kontaktløs Dankort LIDL Nota 878404";"-75,40";"1.019.809,13"
"09-02-2022";"09-02-2022";"kontaktløs Dankort LIDL Nota 872867";"-68,84";"1.019.884,53"
"09-02-2022";"09-02-2022";"f.nr. 202110";"83.250,00";"1.019.953,37"
"08-02-2022";"08-02-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-48,00";"936.703,37"
"07-02-2022";"07-02-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-48,00";"936.751,37"
"07-02-2022";"07-02-2022";"Betalingsservice ATP LIVSLANG PENSION Aftalenr. 903811345";"-852,03";"936.799,37"
"07-02-2022";"07-02-2022";"Dankort-køb politiken.dk Nota CP-03764428";"-299,00";"937.651,40"
"04-02-2022";"04-02-2022";"Dankort-køb TELMORE A/S Nota 670102221OR";"-348,00";"937.950,40"
"03-02-2022";"03-02-2022";"Visa/Dankort USD 15,00 Kurs 673,13 Nota nr. 24295 FRANTECH* FRANTECH 563, HTTPSMY.FRA";"-100,97";"938.298,40"
"01-02-2022";"01-02-2022";"Betalingsservice ENERGISELSKABET NATUR-ENERGI A/S Aftalenr. 917338144";"-5.022,51";"938.399,37"
"31-01-2022";"31-01-2022";"AFREGNING TIL TOLD & SKAT";"-58.670,00";"943.421,88"
"20-01-2022";"20-01-2022";"Betalingsservice ATP - SAMLET BETALING Aftalenr. 905240531";"-625,25";"1.002.091,88"
"19-01-2022";"19-01-2022";"MobilePay køb DAN CATERING V/JØRN PEDERSEN";"-48,00";"1.002.717,13"
"17-01-2022";"17-01-2022";"forsikring";"-5.260,49";"1.002.765,13"
"17-01-2022";"17-01-2022";"AFREGNING TIL TOLD & SKAT";"-19.556,00";"1.008.025,62"
"07-01-2022";"07-01-2022";"Dankort-køb politiken.dk Nota CP-03632674";"-299,00";"1.027.581,62"
"04-01-2022";"04-01-2022";"Visa/Dankort USD 15,00 Kurs 667,93 Nota nr. 11415 FRANTECH* FRANTECH 551, HTTPSMY.FRA";"-100,19";"1.027.880,62"
"04-01-2022";"04-01-2022";"Dankort-køb TELMORE A/S Nota C01221NCYLYB";"-348,00";"1.027.980,81"
"03-01-2022";"03-01-2022";"Betalingsservice FIBIA P/S Aftalenr. 918707218";"-966,75";"1.028.328,81"
