GOTTIT;Timepris;110101;900
GOTTIT;Timepris;220201;948
GOTTIT;Timepris;230101;1040
GOTTIT;Timepris;230601;1048
GOTTIT;Timepris;240101;1040
GOTTIT;Timepris;250101;1066
GOTTIT;Support;110101;1000
GOTTIT;Support;220101;900
GOTTIT;Support;230101;1040
GOTTIT;Support;240101;1000
